"row.id","length.mm","","sanctuary","status","group.id","stage","transect.id"
214,250,NA,"Green_Island","Fished","Fished.Green_Island.East_Strickland.ST","F","Fished.Green_Island.East_Strickland.ST.5"
215,120,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.1"
216,130,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.1"
217,70,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.1"
218,80,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.1"
219,180,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.1"
220,90,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.1"
221,150,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.2"
222,250,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.2"
223,300,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","M","No-take.Green_Island.Green_Island.AT.2"
224,80,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
225,90,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
226,250,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","M","No-take.Green_Island.Green_Island.AT.3"
227,90,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
228,80,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
229,70,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
230,250,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
231,120,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
232,70,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
233,170,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
234,110,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
235,120,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
236,140,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
237,60,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
238,70,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.3"
239,250,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","M","No-take.Green_Island.Green_Island.AT.3"
240,270,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","M","No-take.Green_Island.Green_Island.AT.4"
241,70,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.4"
242,60,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.5"
243,180,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.5"
244,200,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.5"
245,200,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.5"
246,150,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","F","No-take.Green_Island.Green_Island.AT.5"
247,300,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.AT","M","No-take.Green_Island.Green_Island.AT.5"
248,50,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.1"
249,40,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.1"
250,40,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.1"
251,80,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.1"
252,70,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.1"
253,75,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.1"
254,60,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.1"
255,75,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.1"
256,200,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.2"
257,75,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.2"
258,65,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.2"
259,50,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.2"
260,40,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.2"
261,100,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.3"
262,180,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.3"
263,40,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.3"
264,50,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.3"
265,190,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.4"
266,100,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.4"
267,100,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.4"
268,80,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.4"
269,50,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.4"
270,180,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.4"
271,200,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.4"
272,70,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.4"
273,60,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.4"
274,60,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.4"
275,40,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","J","No-take.Green_Island.Green_Island.EPJ.4"
276,200,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.5"
277,190,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.5"
278,180,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.5"
279,80,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","F","No-take.Green_Island.Green_Island.EPJ.5"
280,40,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.EPJ","J","No-take.Green_Island.Green_Island.EPJ.5"
281,220,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.1"
282,320,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","M","No-take.Green_Island.Green_Island.ST.1"
283,150,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.1"
284,130,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.1"
286,150,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.3"
287,280,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
288,110,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
289,110,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
290,110,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
291,120,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
292,120,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
293,120,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
294,110,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
295,110,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
296,110,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
297,110,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
298,150,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
299,130,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
300,130,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
301,180,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.4"
302,320,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","M","No-take.Green_Island.Green_Island.ST.5"
303,150,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.5"
304,140,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.5"
305,220,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.5"
306,180,NA,"Green_Island","No-take","No-take.Green_Island.Green_Island.ST","F","No-take.Green_Island.Green_Island.ST.5"
307,100,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","J","Fished.Armstrong.Ricey_Beach.AT.1"
308,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.1"
309,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.1"
310,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.1"
311,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.1"
312,100,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.1"
313,250,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.2"
314,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.2"
315,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.3"
316,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.3"
317,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.3"
318,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.3"
319,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.3"
320,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.3"
321,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.3"
322,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.3"
323,350,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","M","Fished.Armstrong.Ricey_Beach.AT.3"
325,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.5"
326,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.5"
327,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.5"
328,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.5"
329,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.AT","F","Fished.Armstrong.Ricey_Beach.AT.5"
330,220,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","M","Fished.Armstrong.Ricey_Beach.EPJ.1"
331,75,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
332,70,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
333,60,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
334,50,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
335,90,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
336,60,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
337,70,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
338,100,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
339,220,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
340,250,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
341,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
342,50,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
343,60,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
344,70,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
345,95,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
346,55,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
347,100,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.1"
348,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
349,75,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
350,60,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
351,80,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
352,75,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
353,60,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
354,100,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
355,65,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
356,90,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
357,75,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
358,100,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
359,60,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
360,80,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
361,50,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
362,200,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
363,220,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
364,75,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
365,70,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.2"
366,55,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.3"
367,80,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.3"
368,30,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","J","Fished.Armstrong.Ricey_Beach.EPJ.4"
369,120,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
370,130,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
371,50,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
372,60,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
373,60,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
374,60,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
375,50,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
376,90,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
377,80,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
378,85,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
379,70,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
380,50,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
381,55,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
382,50,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
383,55,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
384,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
385,50,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
386,60,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
387,70,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
388,55,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
389,75,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
390,65,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
391,50,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
392,190,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
393,55,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
394,60,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
395,50,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
396,70,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
397,80,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
398,60,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
399,80,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
400,70,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.4"
401,100,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.5"
402,90,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.5"
403,75,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.5"
404,60,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.5"
405,50,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.5"
406,120,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.5"
407,95,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.5"
408,80,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.EPJ","F","Fished.Armstrong.Ricey_Beach.EPJ.5"
